Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Livro de Revisões completo,2º Chave,Consumo Urbano,Consumo Extra Urbano,Condição,VIN,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Possibilidade de financiamento,Tipo de cor,Classe do veículo,IUC,Inspecção válida até,Origem,Não fumador,IVA Discriminado,Autonomia Máxima,Sub-modelo,Consumo Combinado,Bateria,Garantia de Fábrica até,Capacidade da bateria,ou até,Autonomia,Consumo,Site,Portugal,Data
Profissional,Fiat,Panda,1.2 Easy S&S,Gasolina,Outubro,2018,91 472 km,1 242 cm3,69 cv,Citadino,Branco,Manual,5,5,5,Tracção dianteira,133 g/km,18 Meses,,,Sim,"6,60 l/100km","4,70 l/100km",Usados,Mostrar VIN,8 900,8090916698,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-easy-s-s-ID8PyF2q.html,Sim,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Fiat,Tipo,1.4 Lounge,Gasolina,Novembro,2019,58 442 km,1 368 cm3,95 cv,Citadino,Cinzento,Manual,,5,5,,,18 Meses,1,,,,,Usados,,13 950,8091188790,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-4-lounge-ID8PzNP0.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Nissan,Micra,1.0 IG-T Acenta,Gasolina,Fevereiro,2020,58 468 km,999 cm3,100 cv,Citadino,Preto,Manual,5,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,15 400,8091856909,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-0-ig-t-acenta-ID8PCBD7.html,,,Metalizado,,,2 Fevereiro 2026,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Polo,1.0 Confortline,Gasolina,Janeiro,2019,14 965 km,999 cm3,80 cv,Citadino,Preto,Manual,,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,16 700,8090747603,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-confortline-ID8PxX35.html,,,Metalizado,,,1 Janeiro 2025,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Jaguar,XF Sportbrake,2.2 D Premium Luxury,Diesel,Fevereiro,2015,112 000 km,2 179 cm3,200 cv,Carrinha,Preto,Automática,8,5,5,Tracção traseira,139 g/km,18 Meses,1,Sim,Sim,"6,10 l/100km","4,30 l/100km",Usados,,21 650,8091174475,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-xf-sportbrake-2-2-d-premium-luxury-ID8PzK67.html,,,Metalizado,Classe 1,,18 Fevereiro 2024,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Toyota,C-HR,1.8 HSD Lounge,Híbrido (Gasolina),Maio,2018,89 000 km,1 798 cm3,122 cv,SUV / TT,Cinzento,Automática,5,5,5,Tracção dianteira,110 g/km,,1,Sim,Sim,"3,40 l/100km",4 l/100km,Usados,Mostrar VIN,22 000,8090818607,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hsd-lounge-ID8Pyfvj.html,,,Metalizado,,"215,14 €",18 Maio 2024,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Ford,Transit Custom,270L1 2.0 H1-T.B.Trend,Diesel,Abril,2018,171 625 km,1 997 cm3,130 cv,Monovolume,Preto,Manual,,5,9,,,18 Meses,1,,Sim,,,Usados,,29 990,8089995080,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-transit-custom-270l1-2-0-h1-t-b-trend-ID8PuNhC.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Jeep,Compass,1.6 M-Jet Longitude Plus,Diesel,Maio,2019,125 700 km,1 598 cm3,120 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,131 g/km,18 Meses,1,Sim,Sim,"6,20 l/100km",,Usados,Mostrar VIN,20 500,8089248059,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-6-m-jet-longitude-plus-ID8PrEVT.html,Sim,Sim,Metalizado,Classe 1,154 €,31 Maio 2025,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Nissan,Qashqai,1.5 dCi N-Connecta,Diesel,Outubro,2018,109 237 km,1 461 cm3,110 cv,SUV / TT,Branco,Manual,6,5,5,,,18 Meses,,Sim,Sim,,,Usados,,19 950,8091624391,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-ID8PBD8P.html,,Sim,,Classe 1,,,Nacional,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,320,d Touring Pack M Auto,Diesel,Agosto,2018,122 000 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,26 750,8091877237,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-pack-m-auto-ID8PCGUZ.html,Sim,Sim,Metalizado,Classe 1,,,Importado,Sim,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Nissan,Qashqai,1.2 DIG-T N-Connecta 18,Gasolina,Junho,2018,38 132 km,1 197 cm3,115 cv,SUV / TT,Preto,Manual,6,5,5,,,18 Meses,,,Sim,,,Usados,,21 990,8088592589,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-2-dig-t-n-connecta-18-ID8PoUqN.html,Sim,Sim,,Classe 1,,,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Volvo,V40,2.0 D2 Kinetic,Diesel,Dezembro,2016,93 313 km,1 969 cm3,120 cv,Utilitário,Azul,Manual,6,5,5,Tracção dianteira,94 g/km,18 Meses,,,Sim,4 l/100km,"3,30 l/100km",Usados,Mostrar VIN,16 900,8090511558,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v40-2-0-d2-kinetic-ID8PvXDU.html,Sim,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,208,1.2 PureTech Active Pack,Gasolina,Novembro,2022,33 500 km,1 199 cm3,101 cv,Utilitário,Preto,Manual,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,18 190,8091601583,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8PBxcX.html,Sim,Sim,,,,,Nacional,,,,,"5,10 l/100km",,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A6 Avant,2.0 TDi Business Line Sport S tronic,Diesel,Agosto,2016,205 000 km,1 968 cm3,190 cv,Carrinha,Cinzento,Automática,7,5,5,Tracção dianteira,115 g/km,18 Meses,,,Sim,"4,90 l/100km","4,10 l/100km",Usados,Mostrar VIN,23 950,8090482086,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-2-0-tdi-business-line-sport-s-tronic-ID8PvPYy.html,,,Metalizado,Classe 1,235 €,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,2008,1.5 BlueHDi Allure,Diesel,Janeiro,2022,25 446 km,1 499 cm3,110 cv,SUV / TT,Cinzento,Manual,6,5,5,,,18 Meses,,Sim,Sim,,,Usados,,24 950,8091833842,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-allure-ID8PCwD4.html,,Sim,,Classe 1,,,Nacional,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Zoe,Intens 50 Flex,Eléctrico,Julho,2020,44 382 km,,136 cv,Citadino,Branco,Automática,,5,5,Tracção dianteira,,18 Meses,,Sim,Sim,,,Usados,,18 900,8091816287,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-zoe-intens-50-flex-ID8PCr3W.html,Sim,Sim,Metalizado,Classe 1,,7 Julho 2024,,,,398 km,,,Própria,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,i3,s 120Ah,Eléctrico,Janeiro,2020,60 962 km,,184 cv,Citadino,Azul,Automática,,5,4,Tracção dianteira,,18 Meses,,Sim,Sim,,,Usados,,24 900,8090922996,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-i3-s-120ah-ID8PyGG0.html,Sim,Sim,Metalizado,Classe 1,,1 Janeiro 2026,,Sim,Sim,350 km,Série i,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,118,d Aut. M Sport,Diesel,Dezembro,2017,120 000 km,1 995 cm3,150 cv,Utilitário,Cinzento,Automática,,5,,,,36 Meses,,,,"4,80 l/100km",,Usados,,26 900,8091768547,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-118-d-aut-m-sport-ID8PCeDW.html,,Sim,,,,,,,,,Série 1,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Citroën,C4 Grand Picasso,BlueHDi 150 Aut. Exclusive,Diesel,Dezembro,2016,142 000 km,1 997 cm3,150 cv,Monovolume,Cinzento,Automática,,5,,,,36 Meses,,,,"5,20 l/100km",,Usados,,18 900,8091220853,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c4-grand-picasso-bluehdi-150-aut-exclusive-ID8PzVa9.html,,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,208,1.5 BlueHDi Active,Diesel,Dezembro,2020,117 004 km,1 499 cm3,102 cv,Citadino,Cinzento,Manual,6,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,16 750,8091868413,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-ID8PCECF.html,,Sim,Metalizado,Classe 1,,14 Dezembro 2024,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Mazda,MX-5,MZR 1.5 Sky.Evolve,Gasolina,Outubro,2016,29 663 km,1 496 cm3,131 cv,Cabrio,Vermelho,Manual,6,2,2,Tracção traseira,139 g/km,,,,,"7,90 l/100km","4,90 l/100km",Usados,Mostrar VIN,23 500,8091877213,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mazda-mx-5-mzr-1-5-sky-evolve-ID8PCGUB.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Toyota,C-HR,1.8 HSD Comfort+P.Style,Híbrido (Gasolina),Setembro,2018,93 918 km,1 798 cm3,122 cv,SUV / TT,Branco,Automática,,5,5,Tracção dianteira,109 g/km,24 Meses,1,Sim,Sim,"3,40 l/100km",4 l/100km,Usados,Mostrar VIN,24 850,8091938615,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hsd-comfort-p-style-ID8PCVSX.html,,Sim,Metalizado,Classe 1,,24 Setembro 2024,Nacional,Sim,,850 km,,,,24 Setembro 2028,,200 000 km,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Captur,1.5 dCi Exclusive,Diesel,Abril,2021,87 435 km,1 461 cm3,95 cv,SUV / TT,Outra,Manual,,5,,,,36 Meses,,,,,,Usados,,20 999,8091382844,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PACiU.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Audi,Q7,,Híbrido Plug-In,Outubro,2016,213 000 km,2 967 cm3,374 cv,SUV / TT,Castanho,Automática,8,5,5,Integral,48 g/km,,2,Sim,Sim,,,Usados,Mostrar VIN,29 800,8090153739,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q7-ID8PwsyD.html,Sim,,Metalizado,Classe 1,,7 Dezembro 2024,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 180,d Exclusive,Diesel,Outubro,2016,173 101 km,1 598 cm3,116 cv,Sedan,Prateado,Manual,6,4,5,Tracção traseira,,18 Meses,,,Sim,,,Usados,,20 900,8091524233,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-180-d-exclusive-ID8PBd5n.html,,Sim,Metalizado,Classe 1,,,Importado,,,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,3008,1.6 BlueHDi GT Line,Diesel,Maio,2017,169 224 km,1 560 cm3,120 cv,SUV / TT,Cinzento,Manual,6,5,5,,,18 Meses,,,Sim,,,Usados,,21 900,8091620075,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-bluehdi-gt-line-ID8PBC1d.html,,Sim,Metalizado,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,318,d Pack M,Diesel,Junho,2015,186 732 km,1 995 cm3,143 cv,Sedan,Branco,Manual,6,4,5,Tracção traseira,,18 Meses,,Sim,Sim,,,Usados,,23 900,8090155423,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-318-d-pack-m-ID8PwsZN.html,,Sim,Metalizado,Classe 1,,,Importado,,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,SEAT,Leon,2.0 TDI FR,Diesel,Março,2016,138 175 km,1 968 cm3,150 cv,Utilitário,Branco,Manual,6,5,5,Tracção dianteira,,18 Meses,,Sim,Sim,,,Usados,,18 900,8090155421,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-leon-2-0-tdi-fr-ID8PwsZL.html,,Sim,Metalizado,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A3 Limousine,1.6 TDI Sport,Diesel,Novembro,2018,190 441 km,1 598 cm3,116 cv,Sedan,Branco,Manual,6,4,5,,,18 Meses,,,Sim,,,Usados,,20 900,8091759815,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a3-limousine-1-6-tdi-sport-ID8PCcn5.html,,Sim,Metalizado,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A6 Avant,3.0 TDi V6 S-line Multitronic,Diesel,Março,2014,246 238 km,2 967 cm3,204 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,,18 Meses,,Sim,Sim,,,Usados,,24 900,8090049199,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-3-0-tdi-v6-s-line-multitronic-ID8Pw1mw.html,,Sim,Metalizado,Classe 1,,,Importado,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,E 200,CDI Avantgarde,Diesel,Maio,2015,107 191 km,2 143 cm3,136 cv,Sedan,Branco,Manual,6,4,5,Tracção traseira,,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,24 900,8090049202,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-200-cdi-avantgarde-ID8Pw1my.html,,Sim,Metalizado,Classe 1,,,Importado,,,,Classe E,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,A 180 Limousine,d Progressive Aut.,Diesel,Novembro,2019,50 000 km,1 461 cm3,116 cv,Utilitário,Preto,Automática,,4,5,,,18 Meses,,,Sim,,,Usados,,29 950,8091404802,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-limousine-d-progressive-aut-ID8PAI14.html,Sim,,,,,,Importado,Sim,,,Classe A,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.5 Blue dCi Zen,Diesel,Dezembro,2019,73 000 km,1 461 cm3,85 cv,Utilitário,Cinzento,Manual,,5,5,,,18 Meses,,Sim,,,,Usados,,17 750,8088472600,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-blue-dci-zen-ID8Popdu.html,Sim,,,,,,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Mégane,1.5 Blue dCi Limited,Diesel,Outubro,2017,139 000 km,1 461 cm3,115 cv,Utilitário,Vermelho,Manual,6,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,60 l/100km",,Usados,,16 999,8091250116,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-blue-dci-limited-ID8PA3M8.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,3008,BlueHDi 130 Stop & Start EAT8 Allure,Diesel,Janeiro,2019,127 000 km,1 499 cm3,131 cv,SUV / TT,Cinzento,Automática,8,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,,25 900,8091223690,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-bluehdi-130-stop-start-eat8-allure-ID8PzVTU.html,Sim,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Cabrio,Cooper D,Diesel,Setembro,2017,114 000 km,1 496 cm3,116 cv,Cabrio,Laranja,Manual,6,2,4,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,80 l/100km",,Usados,,21 900,8090830565,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-d-ID8PyiDb.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Cooper,SD,Diesel,Junho,2015,112 000 km,1 995 cm3,170 cv,Citadino,Cinzento,Manual,6,3,4,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,90 l/100km",,Usados,,21 500,8087395166,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cooper-sd-ID8PjSWv.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,308,1.5 BlueHDi Business Line,Diesel,Julho,2019,82 000 km,1 499 cm3,130 cv,Utilitário,Branco,Manual,6,5,5,Tracção dianteira,,18 Meses,1,,Sim,"4,10 l/100km",,Usados,,17 600,8088968805,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-business-line-ID8PquiN.html,,Sim,,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Dacia,Lodgy,1.5 dCi Stepway 7L,Diesel,Novembro,2020,60 000 km,1 461 cm3,109 cv,Monovolume,Cinzento,Manual,6,5,7,Tracção dianteira,116 g/km,18 Meses,,Sim,Sim,"5,30 l/100km",4 l/100km,Usados,,18 899,8091591492,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/dacia-lodgy-1-5-dci-stepway-7l-ID8PBuAc.html,Sim,,,,,,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,SEAT,Ibiza,1.6 TDI FR DSG,Diesel,Junho,2018,150 000 km,1 598 cm3,95 cv,Citadino,Cinzento,Automática,,5,5,,,18 Meses,,Sim,Sim,,,Usados,,16 990,8091175105,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-6-tdi-fr-dsg-ID8PzKgh.html,,Sim,Metalizado,,,1 Junho 2024,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,SEAT,Leon,1.0 EcoTSI Style S/S,Gasolina,Setembro,2019,69 000 km,999 cm3,115 cv,Utilitário,Cinzento,Manual,6,5,5,,,18 Meses,,Sim,Sim,,,Usados,,15 900,8091849703,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-ecotsi-style-s-s-ID8PCzKT.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,A 180,d Business Solutions Aut.,Diesel,Setembro,2020,75 600 km,1 461 cm3,116 cv,Utilitário,Preto,Automática,,5,5,,,18 Meses,,,Sim,,,Usados,,28 000,8091420235,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-business-solutions-aut-ID8PAM1Z.html,,Sim,Metalizado,,,1 Setembro 2024,,,,,Classe A,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Mégane,1.5 Blue dCi Limited,Diesel,Outubro,2017,139 000 km,1 461 cm3,115 cv,Utilitário,Vermelho,Manual,6,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,60 l/100km",,Usados,,16 999,8091250116,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-blue-dci-limited-ID8PA3M8.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,3008,BlueHDi 130 Stop & Start EAT8 Allure,Diesel,Janeiro,2019,127 000 km,1 499 cm3,131 cv,SUV / TT,Cinzento,Automática,8,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,,25 900,8091223690,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-bluehdi-130-stop-start-eat8-allure-ID8PzVTU.html,Sim,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Cabrio,Cooper D,Diesel,Setembro,2017,114 000 km,1 496 cm3,116 cv,Cabrio,Laranja,Manual,6,2,4,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,80 l/100km",,Usados,,21 900,8090830565,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-d-ID8PyiDb.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Cooper,SD,Diesel,Junho,2015,112 000 km,1 995 cm3,170 cv,Citadino,Cinzento,Manual,6,3,4,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,90 l/100km",,Usados,,21 500,8087395166,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-cooper-sd-ID8PjSWv.html,,Sim,Metalizado,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,308,1.5 BlueHDi Business Line,Diesel,Julho,2019,82 000 km,1 499 cm3,130 cv,Utilitário,Branco,Manual,6,5,5,Tracção dianteira,,18 Meses,1,,Sim,"4,10 l/100km",,Usados,,17 600,8088968805,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-business-line-ID8PquiN.html,,Sim,,Classe 1,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,SEAT,Ibiza,1.0 TSI FR,Gasolina,Maio,2018,38 000 km,999 cm3,115 cv,Citadino,Branco,Manual,,5,5,,,18 Meses,,,,,,Usados,,17 000,8091720366,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-fr-ID8PC26O.html,Sim,,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,5008,1.5 BlueHDi Active,Diesel,Maio,2019,162 438 km,1 499 cm3,130 cv,Monovolume,Preto,Manual,,5,7,,,18 Meses,,Sim,Sim,,,Usados,,23 890,8087070975,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-active-ID8PivAD.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Golf Variant,1.6 TDi Confortline DSG,Diesel,Novembro,2018,146 781 km,1 598 cm3,115 cv,Carrinha,Azul,Automática,,5,5,,,18 Meses,,Sim,Sim,,,Usados,,17 990,8090527186,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-dsg-ID8Px1HY.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,320,d Touring Pack M,Diesel,Junho,2018,129 000 km,1 995 cm3,190 cv,Carrinha,Preto,Manual,6,5,5,Tracção traseira,149 g/km,18 Meses,,,Sim,"5,90 l/100km","4,50 l/100km",Usados,Mostrar VIN,25 990,8090747058,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-pack-m-ID8PxVUi.html,Sim,Sim,Metalizado,Classe 1,,,,Sim,,,Série 3,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,A 180,d 7G-DCT AMG Line,Diesel,Setembro,2019,123 000 km,1 461 cm3,116 cv,Utilitário,Branco,Automática,7,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,"4,70 l/100km",,Usados,,29 750,8090827995,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-7g-dct-amg-line-ID8PyhXJ.html,,Sim,Metalizado,Classe 1,,,,Sim,,,Classe A,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,John Cooper Works,Plus,Gasolina,Maio,2017,110 911 km,1 998 cm3,231 cv,Citadino,Verde,Manual,6,3,4,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,Mostrar VIN,24 950,8091877220,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-john-cooper-works-plus-ID8PCGUI.html,,Sim,,Classe 1,,30 Maio 2025,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Ford,Mondeo SW,1.5 TDCi Titanium,Diesel,Abril,2018,120 445 km,1 499 cm3,120 cv,Carrinha,Cinzento,Manual,,5,5,,,18 Meses,,Sim,Sim,,,Usados,,18 990,8088830601,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-mondeo-sw-1-5-tdci-titanium-ID8PpUlH.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,MINI,Countryman,Cooper D Auto,Diesel,Setembro,2017,136 723 km,1 995 cm3,150 cv,SUV / TT,Castanho,Automática,8,5,5,Tracção dianteira,131 g/km,18 Meses,,Sim,Sim,,,Usados,Mostrar VIN,24 000,8091938154,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-countryman-cooper-d-auto-ID8PCVLv.html,,Sim,,Classe 1,,29 Setembro 2025,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Polo,1.0 Confortline,Gasolina,Dezembro,2020,81 957 km,999 cm3,80 cv,Citadino,Preto,Manual,5,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,,15 500,8090760647,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-confortline-ID8Py0rt.html,,,Metalizado,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Captur,1.0 TCe Exclusive,Gasolina,Abril,2021,23 962 km,999 cm3,100 cv,SUV / TT,Cinzento,Manual,5,5,5,Tracção dianteira,135 g/km,18 Meses,1,Sim,Sim,"6,40 l/100km","4,70 l/100km",Usados,,20 850,8090645986,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-exclusive-ID8PxvC6.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
